id,synsetId,subSynsetId,classname
026119,02691156,04012084
009215,02691156,04012084
027549,02691156,04012084
037081,02691156,04012084
030556,02691156,04012084
021701,02691156,04012084
028566,02691156,04012084
018561,02691156,04012084
012393,02691156,04160586
001744,02691156,04012084
041233,02691156,04012084
013604,02691156,04012084
006469,02691156,04012084
026239,02691156,04012084
035570,02691156,04012084
037008,02691156,04012084
009357,02691156,04012084
028741,02691156,04012084
003670,02691156,04012084
031469,02691156,04012084
013610,02691156,04012084
005833,02691156,04012084
042640,02691156,04012084
022133,02691156,04012084
002295,02691156,04012084
037585,02691156,04012084
021816,02691156,04012084
004771,02691156,04012084
003994,02691156,04012084
020934,02691156,04012084
027011,02691156,04012084
016755,02691156,04012084
013490,02691156,04012084
043681,02691156,20000000
020970,02691156,20000000
046015,02691156,04012084
039260,02691156,20000000
040297,02691156,20000000
010138,02691156,20000000
028609,02691156,20000000
033960,02691156,20000000
029575,02691156,20000000
026886,02691156,20000000
032419,02691156,20000000
049243,02691156,20000000
014112,02691156,20000000
028350,02691156,20000000
021960,02691156,20000000
027726,02691156,20000000
020278,02691156,20000000
028223,02691156,20000000
021954,02691156,20000000
005623,02691156,20000000
021633,02691156,20000000
010649,02691156,20000000
017093,02691156,20000000
019387,02691156,20000000
005038,02691156,20000000
003584,02691156,20000000
031083,02691156,20000000
001719,02691156,20000000
049702,02691156,20000000
008086,02691156,20000000
031422,02691156,02867715
012326,02691156,20000001
003318,02691156,20000001
044773,02691156,02867715
020357,02691156,20000001
019530,02691156,02867715
017961,02691156,20000001
003983,02691156,20000001
025197,02691156,20000001
019708,02691156,20000001
030381,02691156,20000001
000217,02691156,20000001
018888,02691156,20000001
049679,02691156,20000001
004822,02691156,20000001
040510,02691156,20000001
025686,04379243,20000010
021910,04379243,20000010
011122,04379243,20000010
034892,04379243,20000010
042091,04379243,20000010
014825,04379243,20000010
028307,04379243,20000010
044216,04379243,20000010
042128,04379243,20000040
049798,04379243,20000010
035374,02958343,03100240
032516,02958343,03100240
043666,02958343,03100240
008932,02958343,03100240
001164,02958343,03100240
033087,02958343,04097373
015561,02958343,03100240
017889,02958343,03100240
030649,02958343,03100240
032876,02958343,03100240
032517,02958343,03100240
024747,02958343,04097373
006910,02958343,03100240
029268,02958343,03100240
033892,02958343,03100240
013435,02958343,03100240
023457,02958343,03100240
050107,02958343,03100240
015972,02958343,03100240
001010,02958343,03100240
038885,02958343,04097373
046868,02958343,03100240
025208,02958343,03100240
023955,02958343,03100240
033772,02958343,03100240
042168,02958343,03100240
011677,02958343,04097373
031131,02958343,03100240
046979,02958343,03100240
009805,02958343,04097373
015184,02958343,03100240
000869,02958343,04097373
028735,02958343,03100240
019591,02958343,03100240
044420,02958343,04097373
018937,02958343,03100240
018981,02958343,03100240
012607,02958343,03100240
002193,02958343,03100240
042492,02958343,04097373
048299,02958343,03100240
002114,02958343,03100240
038782,02958343,03100240
039088,02958343,03100240
028254,02958343,04097373
035425,02958343,03100240
010054,02958343,03100240
006461,02958343,03100240
031763,02958343,03100240
009132,02958343,03100240
026302,02958343,03100240
048304,02958343,04097373
050379,02958343,04097373
019841,02958343,03100240
026805,02958343,04097373
037106,02958343,03100240
039309,02958343,04097373
048270,02958343,03100240
038097,02958343,04097373
048728,02958343,03100240
020071,02958343,03100240
048022,02958343,04097373
037152,02958343,03100240
013585,02958343,03100240
020696,02958343,03100240
034314,02958343,03100240
019411,02958343,03100240
025358,02958343,03100240
038579,02958343,03100240
022633,02958343,03100240
003332,02958343,03100240
029490,02958343,03100240
027116,02958343,03100240
020337,02958343,03100240
007229,02958343,03100240
030537,02958343,03100240
019524,02958343,03100240
018902,02958343,03100240
028681,02958343,04097373
011465,02958343,03100240
021183,02958343,03100240
019016,02958343,03100240
036059,02958343,03100240
012221,02958343,04097373
034736,02958343,03100240
017511,02958343,03100240
035816,02958343,04097373
004519,02958343,04097373
043287,02958343,03100240
012833,02958343,03100240
000904,02958343,03100240
016901,02958343,03100240
036477,02958343,03100240
001073,02958343,04037443
045327,02958343,03119396
045430,02958343,03119396
043803,02958343,03119396
034611,02958343,03119396
010554,02958343,03119396
016900,02958343,03119396
011667,02958343,03119396
017758,02958343,03119396
009028,02958343,03119396
037239,02958343,03119396
010841,02958343,04037443
037709,02958343,03119396
017781,02958343,03119396
021131,02958343,03119396
017864,02958343,03119396
041594,02958343,03119396
026623,02958343,03119396
020129,02958343,03119396
004378,02958343,03119396
024388,02958343,03119396
037515,02958343,03119396
023598,02958343,03119396
042916,02958343,03119396
025332,02958343,03119396
049282,02958343,03119396
046368,02958343,03119396
027056,02958343,04037443
012546,02958343,03119396
014086,02958343,03119396
041199,02958343,03119396
016792,02958343,03119396
012437,02958343,03119396
031268,02958343,03119396
037343,02958343,03119396
014998,02958343,03119396
040198,02958343,03119396
041946,02958343,03119396
011011,02958343,03119396
005562,02958343,03119396
003492,02958343,03119396
049723,02958343,03119396
043254,02958343,03119396
023840,02958343,04037443
028696,02958343,03119396
020282,02958343,03119396
004417,02958343,03119396
006192,02958343,03119396
044078,02958343,03119396
031529,02958343,03119396
015265,02958343,03119396
003533,02958343,03119396
051263,02958343,04459122
023361,02958343,03119396
029599,02958343,04285965
015610,02958343,03119396
018009,02958343,03119396
039427,02958343,03119396
016788,02958343,03119396
026599,02958343,03119396
026716,02958343,03119396
026365,02958343,03119396
021305,02958343,03119396
028540,02958343,04037443
010713,02958343,03119396
022656,02958343,03119396
009946,02958343,03119396
021879,02958343,03119396
050701,02958343,04166281
008242,02958343,03119396
031361,02958343,03141065
004445,02958343,03119396
027150,02958343,04037443
003751,02958343,03119396
002222,02958343,03119396
045508,02958343,03119396
024832,02958343,03119396
027071,02958343,03119396
025372,02958343,03119396
029567,02958343,03119396
029804,02958343,03119396
043098,02958343,03119396
015767,02958343,03119396
022340,02958343,03119396
046859,02958343,03119396
038558,02958343,03119396
004006,02958343,04166281
044627,02958343,04037443
038176,02958343,03119396
045329,02958343,03119396
037838,02958343,03119396
013040,02958343,04037443
002445,02958343,03119396
013139,02958343,03119396
044581,02958343,03119396
001286,02958343,03119396
034078,02958343,03119396
013340,02958343,02814533
031128,02958343,03119396
036029,02958343,03119396
031580,02958343,03141065
004632,02958343,03119396
039027,02958343,03119396
010541,02958343,03119396
020028,02958343,03119396
044211,02958343,03543394
018572,02958343,03119396
000691,02958343,03119396
051034,02958343,04166281
020783,02958343,03119396
038349,02958343,03119396
041864,02958343,03119396
035735,02958343,03119396
039991,02958343,03119396
049757,02958343,03119396
035826,02958343,03119396
047645,02958343,03119396
004833,02958343,03119396
028643,02958343,03119396
041297,02958343,04166281
004403,02958343,03119396
024116,02958343,03119396
048305,02958343,03119396
014211,02958343,03119396
051063,02958343,03119396
014084,02958343,03119396
001336,02958343,03119396
001951,02958343,03119396
036435,02958343,03119396
038507,02958343,03119396
017132,02958343,03119396
005892,02958343,03119396
006216,02958343,03119396
026601,02958343,03119396
039862,02958343,03119396
049015,02958343,03119396
025779,02958343,03119396
045485,02958343,03119396
034470,02958343,03100240
035270,02958343,03119396
015155,02958343,03119396
005051,02958343,03119396
002776,02958343,03119396
046470,02958343,03119396
004719,02958343,03119396
001218,02958343,03119396
007972,02958343,03119396
028229,02958343,03119396
025611,02958343,03119396
002046,02958343,03119396
014543,02958343,03119396
024421,02958343,03119396
009909,02958343,03119396
036200,02958343,03119396
013199,02958343,03119396
039792,02958343,03119396
047783,02958343,03119396
037314,02958343,04097373
025024,02958343,03119396
041280,02958343,03119396
010825,02958343,03119396
049220,02958343,03119396
014891,02958343,03119396
051631,02958343,03119396
019592,02958343,03100240
047591,02958343,03119396
011518,02958343,03119396
031035,02958343,03119396
023102,02958343,04037443
000783,02958343,03119396
017280,02958343,03119396
029850,02958343,03119396
024605,02958343,03119396
024423,02958343,04037443
031317,02958343,03119396
028817,02958343,03119396
035711,02958343,03119396
014231,02958343,03119396
031782,02958343,03119396
041757,02958343,03119396
010091,02958343,03119396
014023,02958343,03119396
013024,02958343,03119396
011568,02958343,03119396
024041,02958343,03119396
000116,02958343,04166281
029992,02958343,03119396
044509,02958343,03119396
043253,02958343,03119396
013463,02958343,04037443
023814,02958343,04037443
043702,02958343,03119396
022728,02958343,03119396
022514,02958343,03119396
039204,02958343,03100240
013802,02958343,03119396
020102,02958343,03119396
012614,02958343,03119396
014402,02958343,03119396
027960,02958343,03100240
043203,02958343,04037443
010862,02958343,03119396
025001,02958343,03119396
002259,02958343,03119396
034449,02958343,03119396
010210,02958343,03119396
021063,02958343,03119396
018267,02958343,03119396
043356,02958343,03119396
051328,02958343,04037443
039762,02958343,04037443
024542,02958343,04037443
015757,02958343,04037443
038031,02958343,04037443
019295,02958343,04037443
046384,02958343,02958343
044510,02958343,04037443
035597,02958343,04037443
033703,02958343,04037443
011554,02958343,04037443
046283,02958343,04037443
051640,02958343,04037443
022711,02958343,04037443
028079,02958343,04037443
018491,02958343,04037443
050959,02958343,04037443
010630,02958343,04037443
044630,02958343,04037443
009201,02958343,04037443
028050,02958343,04037443
011714,02958343,04037443
007197,02958343,04037443
001272,02958343,04037443
018776,02958343,04037443
020570,02958343,04037443
040621,02958343,04037443
046681,02958343,04037443
048376,02958343,04037443
011071,02958343,04037443
015268,02958343,04037443
027017,02958343,04037443
035118,02958343,04037443
011269,02958343,04037443
014709,02958343,04037443
036693,02958343,04037443
044439,02958343,04037443
024793,02958343,03670208
022557,02958343,03670208
018549,02958343,03670208
051513,02958343,03670208
045541,02958343,03670208
002928,02958343,03670208
000276,02958343,03670208
033288,02958343,03670208
045235,02958343,03670208
037301,02958343,03670208
027756,02958343,03670208
042966,02958343,03670208
019400,02958343,03670208
041500,02958343,03670208
019521,02958343,03670208
031309,02958343,03670208
030318,02958343,03670208
031178,02958343,03670208
049410,02958343,03670208
012107,02958343,03670208
049710,02958343,03670208
003285,02958343,03670208
038912,02958343,03670208
009136,02958343,03670208
006064,02958343,03670208
023939,02958343,03670208
004047,02958343,03670208
033836,02958343,03670208
005694,02958343,03670208
003719,02958343,03670208
006735,02958343,03670208
034199,02958343,03670208
018967,02958343,03670208
029710,02958343,03670208
012456,02958343,03670208
002786,02958343,03670208
026802,02958343,03670208
029457,02958343,03670208
012613,02958343,03670208
049092,02958343,03670208
029027,02958343,03670208
035394,02958343,03670208
018175,02958343,03670208
048348,02958343,03670208
010306,02958343,03670208
027238,02958343,03670208
038368,02958343,03670208
010488,02958343,03670208
017716,02958343,03670208
009840,02958343,03670208
011310,02958343,03670208
037705,02958343,03670208
011326,02958343,03670208
037043,02958343,03670208
011448,02958343,04166281
046188,02958343,04166281
041950,02958343,04166281
032494,02958343,04166281
037358,02958343,04166281
034018,02958343,04166281
028638,02958343,04166281
002813,02958343,04166281
014671,02958343,04166281
035541,02958343,04166281
007202,02958343,04166281
008699,02958343,04166281
025735,02958343,04166281
020917,02958343,04166281
019689,02958343,03141065
001666,02958343,04166281
013724,02958343,04166281
013420,02958343,04166281
007256,02958343,04166281
023799,02958343,02814533
013449,02958343,03141065
014009,02958343,04166281
044865,02958343,04166281
024104,02958343,04166281
028903,02958343,03141065
020879,02958343,04166281
033673,02958343,04166281
001822,02958343,04166281
012470,02958343,04166281
011383,02958343,04166281
040200,02958343,04166281
013894,02958343,04166281
019476,02958343,04166281
028473,02958343,04166281
005217,02958343,04166281
035635,02958343,04166281
022995,02958343,03141065
036474,02958343,04166281
009747,02958343,04166281
002130,02958343,04166281
020203,02958343,04166281
022756,02958343,04166281
028515,02958343,04166281
044609,02958343,04166281
019695,02958343,04166281
023950,02958343,04166281
049418,02958343,03498781
025608,02958343,04166281
012772,02958343,04037443
003166,02958343,04166281
019118,02958343,04166281
026514,02958343,04166281
047469,02958343,04166281
043217,02958343,04166281
040395,02958343,04166281
006025,02958343,04166281
031457,02958343,04166281
049784,02958343,04166281
032503,02958343,04166281
009159,02958343,04166281
031967,02958343,04166281
048406,02958343,04166281
046186,02958343,04166281
024777,02958343,04166281
013074,02958343,04166281
023297,02958343,04166281
009510,02958343,04166281
021700,02958343,02814533
025831,02958343,04166281
027751,02958343,04166281
043641,02958343,04166281
046452,02958343,04166281
009135,02958343,04037443
000464,02958343,04166281
005494,02958343,04166281
046897,02958343,04166281
013595,02958343,03141065
032824,02958343,04166281
022808,02958343,04166281
010847,02958343,04037443
032746,02958343,04166281
013743,02958343,04166281
041783,02958343,04166281
025341,02958343,04166281
019658,02958343,02814533
030375,02958343,04285965
020805,02958343,04166281
042802,02958343,04037443
044266,02958343,04166281
036201,02958343,04166281
038516,02958343,04166281
002858,02958343,04166281
003885,02958343,04166281
018167,02958343,04166281
003687,02958343,04166281
008833,02958343,04166281
038062,02958343,04166281
044670,02958343,04166281
031130,02958343,03141065
008781,02958343,04166281
021619,02958343,04166281
050987,02958343,04166281
036598,02958343,04166281
042420,02958343,04166281
041944,02958343,04166281
006762,02958343,04166281
042269,02958343,04166281
051105,02958343,04166281
016813,02958343,04166281
019858,02958343,04166281
001636,02958343,04166281
022495,02958343,04166281
030088,02958343,04166281
026608,02958343,04166281
031380,02958343,04166281
001750,02958343,04166281
043123,02958343,04166281
014476,02958343,04166281
014864,02958343,04166281
045821,02958343,04166281
012740,02958343,04166281
025772,02958343,04166281
019135,02958343,04166281
024233,02958343,04166281
005514,02958343,04166281
044419,02958343,04166281
009933,02958343,03670208
014379,02958343,04166281
000397,02958343,04166281
041061,02958343,04166281
010736,02958343,04166281
013459,02958343,04166281
011588,02958343,04166281
040720,02958343,04166281
032998,02958343,04166281
050240,02958343,04166281
020112,02958343,04166281
020929,02958343,04037443
050344,02958343,04166281
030068,02958343,04166281
033788,02958343,04166281
015119,02958343,03141065
006239,02958343,04459122
021321,02958343,04166281
043857,02958343,04166281
028985,02958343,04166281
015003,02958343,04166281
026499,02958343,04459122
006715,02958343,04166281
027575,02958343,04166281
013214,02958343,04166281
048743,02958343,04166281
029901,02958343,04166281
038518,02958343,04166281
028964,02958343,04037443
046387,02958343,04166281
049423,02958343,04166281
048149,02958343,04166281
032144,02958343,04166281
042667,02958343,02930766
034426,02958343,04166281
012767,02958343,04166281
000130,02958343,04166281
022155,02958343,04166281
044985,02958343,04166281
010807,02958343,04166281
018228,02958343,04166281
012379,02958343,04166281
050177,02958343,04166281
028655,02958343,04166281
045148,02958343,04166281
003941,02958343,04166281
047701,02958343,04166281
044665,02958343,04166281
028943,02958343,04166281
028397,02958343,04166281
029129,02958343,04166281
021650,02958343,04166281
041147,02958343,04166281
002090,02958343,04166281
040325,02958343,04166281
020280,02958343,04166281
018747,02958343,04166281
004223,02958343,04166281
028086,02958343,04166281
045406,02958343,04166281
045918,02958343,04166281
051611,02958343,04166281
022825,02958343,04166281
006416,02958343,04166281
006600,02958343,04166281
015888,02958343,04166281
036817,02958343,04166281
001718,02958343,04166281
048931,02958343,04166281
021549,02958343,04166281
021684,02958343,04166281
006399,02958343,04166281
009939,02958343,04166281
046656,02958343,03770679
031117,02958343,04166281
003689,02958343,04166281
019000,02958343,04166281
026026,02958343,04285008
016254,02958343,04285008
031326,02958343,04285008
020369,02958343,04285008
044715,02958343,04285008
045577,02958343,04285008
001623,02958343,04285008
041224,02958343,04285008
044901,02958343,04285008
048645,02958343,04285008
021773,02958343,04285008
027648,02958343,04285008
037427,02958343,04285008
003776,02958343,04285008
046148,02958343,04285008
026798,02958343,04285008
049234,02958343,04285008
025801,02958343,04285008
045682,02958343,04285008
004257,02958343,04285008
049543,02958343,04285008
044414,02958343,04285008
033759,02958343,04285008
012016,02958343,04285008
018248,02958343,04285008
051083,02958343,04285008
034394,02958343,04285008
033879,02958343,04285008
035501,02958343,04285008
026189,02958343,04285008
027416,02958343,04285008
034436,02958343,04285008
044402,02958343,04285008
003527,02958343,04285008
002680,02958343,04285008
046622,02958343,04285008
012661,02958343,04285008
015651,02958343,04285008
011027,02958343,04285008
014611,02958343,04285008
041051,02958343,04285008
051131,02958343,04285008
010954,02958343,04285008
029159,02958343,04285008
005018,02958343,04285008
028562,02958343,04285008
017223,02958343,04285008
038256,02958343,04285008
047054,02958343,04285008
050578,02958343,04285008
008414,02958343,04285008
048520,02958343,04285008
019364,02958343,04285008
014920,02958343,04285008
040448,02958343,04285008
030412,02958343,04285008
017952,02958343,04285008
017587,02958343,04285008
044888,02958343,04285008
003023,02958343,04285008
010662,02958343,04285008
045614,02958343,04285008
020411,02958343,04285008
013023,02958343,04285008
016147,02958343,04285008
048695,02958343,04285008
047785,02958343,04285008
047046,02958343,04285008
025515,02958343,04285008
020992,02958343,04285008
018661,02958343,04285008
034823,02958343,04285008
043266,02958343,04285008
010567,02958343,04285008
032377,02958343,04285008
023045,02958343,04285008
018137,02958343,04285008
017822,02958343,04285008
008186,02958343,04285008
036629,02958343,04285008
047888,02958343,04285008
051057,02958343,04285008
020098,02958343,04285008
047852,02958343,04285008
002965,02958343,04285008
010572,02958343,04285008
017113,02958343,04285008
018683,02958343,04285008
030481,02958343,04285008
021730,02958343,04285008
050449,02958343,04285008
024996,02958343,04285008
039170,02958343,04285008
004732,02958343,04285008
019598,02958343,04285008
020613,02958343,04285008
037362,02958343,04285008
030530,02958343,04285008
018006,02958343,04285008
042469,02958343,04285008
018952,02958343,04285008
030741,02958343,04285008
016875,02958343,04285008
015419,02958343,04285008
009782,02958343,04285008
032074,02958343,04285008
050746,02958343,04285008
032491,02958343,04285008
000607,02958343,04285008
020401,02958343,04285008
025691,02958343,04285008
033183,02958343,04285008
